Location,Indicator,Period,Dim1,Tooltip,IndicatorCode,FactValueForMeasure,FactValueString,FactValueUoM,FactComments,LanguageName,'Facts'[LANGUAGE_CODE],LanguageOrder,SpaceTime,TimeDimValueCode,DataSourceDimValueCode,SpatialDimValueCode,Dim1ValueCode,Dim2ValueCode,Dim3ValueCode,SlicingDimCode,SlicingDimValueCode,IsLatestYear,LatestYearLabel,FactValueNumericPrefix
Mozambique,Population with primary reliance on clean fuels and technologies for cooking (in millions),2007,Urban,0.55 [0.16-1.17],PHE_HHAIR_POP_CLEAN_FUELS,0.55,,,,English,en,1,MOZ,2007,,MOZ,URB,,,,,FALSE,2007,
Mozambique,Population with primary reliance on clean fuels and technologies for cooking (in millions),2007,Rural,0.057 [0-0.67],PHE_HHAIR_POP_CLEAN_FUELS,0.057,,,,English,en,1,MOZ,2007,,MOZ,RUR,,,,,FALSE,2007,
Mozambique,Population with primary reliance on clean fuels and technologies for cooking (in millions),2006,Total,0.57 [0.085-1.79],PHE_HHAIR_POP_CLEAN_FUELS,0.57,,,,English,en,1,MOZ,2006,,MOZ,TOTL,,,,,FALSE,2006,
Mozambique,Population with primary reliance on clean fuels and technologies for cooking (in millions),2006,Urban,0.51 [0.14-1.11],PHE_HHAIR_POP_CLEAN_FUELS,0.51,,,,English,en,1,MOZ,2006,,MOZ,URB,,,,,FALSE,2006,
Mozambique,Population with primary reliance on clean fuels and technologies for cooking (in millions),2006,Rural,0.057 [0-0.67],PHE_HHAIR_POP_CLEAN_FUELS,0.057,,,,English,en,1,MOZ,2006,,MOZ,RUR,,,,,FALSE,2006,
Mozambique,Population with primary reliance on clean fuels and technologies for cooking (in millions),2005,Total,0.55 [0.063-1.71],PHE_HHAIR_POP_CLEAN_FUELS,0.55,,,,English,en,1,MOZ,2005,,MOZ,TOTL,,,,,FALSE,2005,
Mozambique,Population with primary reliance on clean fuels and technologies for cooking (in millions),2005,Urban,0.49 [0.12-1.13],PHE_HHAIR_POP_CLEAN_FUELS,0.49,,,,English,en,1,MOZ,2005,,MOZ,URB,,,,,FALSE,2005,
Mozambique,Population with primary reliance on clean fuels and technologies for cooking (in millions),2005,Rural,0.059 [0-0.67],PHE_HHAIR_POP_CLEAN_FUELS,0.059,,,,English,en,1,MOZ,2005,,MOZ,RUR,,,,,FALSE,2005,
Mozambique,Population with primary reliance on clean fuels and technologies for cooking (in millions),2004,Total,0.53 [0.063-1.75],PHE_HHAIR_POP_CLEAN_FUELS,0.53,,,,English,en,1,MOZ,2004,,MOZ,TOTL,,,,,FALSE,2004,
Mozambique,Population with primary reliance on clean fuels and technologies for cooking (in millions),2004,Urban,0.47 [0.11-1.07],PHE_HHAIR_POP_CLEAN_FUELS,0.47,,,,English,en,1,MOZ,2004,,MOZ,URB,,,,,FALSE,2004,
Mozambique,Population with primary reliance on clean fuels and technologies for cooking (in millions),2004,Rural,0.06 [0-0.7],PHE_HHAIR_POP_CLEAN_FUELS,0.06,,,,English,en,1,MOZ,2004,,MOZ,RUR,,,,,FALSE,2004,
Mozambique,Population with primary reliance on clean fuels and technologies for cooking (in millions),2003,Total,0.52 [0.049-1.76],PHE_HHAIR_POP_CLEAN_FUELS,0.52,,,,English,en,1,MOZ,2003,,MOZ,TOTL,,,,,FALSE,2003,
Mozambique,Population with primary reliance on clean fuels and technologies for cooking (in millions),2003,Urban,0.45 [0.09-1.03],PHE_HHAIR_POP_CLEAN_FUELS,0.45,,,,English,en,1,MOZ,2003,,MOZ,URB,,,,,FALSE,2003,
Mozambique,Population with primary reliance on clean fuels and technologies for cooking (in millions),2003,Rural,0.058 [0-0.68],PHE_HHAIR_POP_CLEAN_FUELS,0.058,,,,English,en,1,MOZ,2003,,MOZ,RUR,,,,,FALSE,2003,
Mozambique,Population with primary reliance on clean fuels and technologies for cooking (in millions),2002,Total,0.48 [0.045-1.64],PHE_HHAIR_POP_CLEAN_FUELS,0.48,,,,English,en,1,MOZ,2002,,MOZ,TOTL,,,,,FALSE,2002,
Mozambique,Population with primary reliance on clean fuels and technologies for cooking (in millions),2002,Urban,0.43 [0.074-1.08],PHE_HHAIR_POP_CLEAN_FUELS,0.43,,,,English,en,1,MOZ,2002,,MOZ,URB,,,,,FALSE,2002,
Mozambique,Population with primary reliance on clean fuels and technologies for cooking (in millions),2002,Rural,0.059 [0-0.71],PHE_HHAIR_POP_CLEAN_FUELS,0.059,,,,English,en,1,MOZ,2002,,MOZ,RUR,,,,,FALSE,2002,
Mozambique,Population with primary reliance on clean fuels and technologies for cooking (in millions),2001,Total,0.5 [0.046-1.61],PHE_HHAIR_POP_CLEAN_FUELS,0.5,,,,English,en,1,MOZ,2001,,MOZ,TOTL,,,,,FALSE,2001,
Mozambique,Population with primary reliance on clean fuels and technologies for cooking (in millions),2001,Urban,0.41 [0.062-1.07],PHE_HHAIR_POP_CLEAN_FUELS,0.41,,,,English,en,1,MOZ,2001,,MOZ,URB,,,,,FALSE,2001,
Mozambique,Population with primary reliance on clean fuels and technologies for cooking (in millions),2001,Rural,0.058 [0-0.7],PHE_HHAIR_POP_CLEAN_FUELS,0.058,,,,English,en,1,MOZ,2001,,MOZ,RUR,,,,,FALSE,2001,
Mozambique,Population with primary reliance on clean fuels and technologies for cooking (in millions),2000,Total,0.47 [0.03-1.7],PHE_HHAIR_POP_CLEAN_FUELS,0.47,,,,English,en,1,MOZ,2000,,MOZ,TOTL,,,,,FALSE,2000,
Mozambique,Population with primary reliance on clean fuels and technologies for cooking (in millions),2000,Urban,0.39 [0.046-1.09],PHE_HHAIR_POP_CLEAN_FUELS,0.39,,,,English,en,1,MOZ,2000,,MOZ,URB,,,,,FALSE,2000,
Mozambique,Population with primary reliance on clean fuels and technologies for cooking (in millions),2000,Rural,0.059 [0-0.68],PHE_HHAIR_POP_CLEAN_FUELS,0.059,,,,English,en,1,MOZ,2000,,MOZ,RUR,,,,,FALSE,2000,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2018,Total,14.82 [5.76-26.37],PHE_HHAIR_POP_CLEAN_FUELS,14.82,,,,English,en,1,MMR,2018,,MMR,TOTL,,,,,TRUE,Latest,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2018,Urban,11.5 [6.03-14.89],PHE_HHAIR_POP_CLEAN_FUELS,11.5,,,,English,en,1,MMR,2018,,MMR,URB,,,,,TRUE,Latest,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2018,Rural,2.59 [0-12.48],PHE_HHAIR_POP_CLEAN_FUELS,2.59,,,,English,en,1,MMR,2018,,MMR,RUR,,,,,TRUE,Latest,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2017,Total,13.22 [4.95-24.33],PHE_HHAIR_POP_CLEAN_FUELS,13.22,,,,English,en,1,MMR,2017,,MMR,TOTL,,,,,FALSE,2017,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2017,Urban,10.45 [5.54-13.93],PHE_HHAIR_POP_CLEAN_FUELS,10.45,,,,English,en,1,MMR,2017,,MMR,URB,,,,,FALSE,2017,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2017,Rural,2.21 [0-10.7],PHE_HHAIR_POP_CLEAN_FUELS,2.21,,,,English,en,1,MMR,2017,,MMR,RUR,,,,,FALSE,2017,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2016,Total,11.82 [4.48-21.32],PHE_HHAIR_POP_CLEAN_FUELS,11.82,,,,English,en,1,MMR,2016,,MMR,TOTL,,,,,FALSE,2016,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2016,Urban,9.47 [4.88-12.95],PHE_HHAIR_POP_CLEAN_FUELS,9.47,,,,English,en,1,MMR,2016,,MMR,URB,,,,,FALSE,2016,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2016,Rural,2.06 [0-9.82],PHE_HHAIR_POP_CLEAN_FUELS,2.06,,,,English,en,1,MMR,2016,,MMR,RUR,,,,,FALSE,2016,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2015,Total,10.39 [3.83-19.6],PHE_HHAIR_POP_CLEAN_FUELS,10.39,,,,English,en,1,MMR,2015,,MMR,TOTL,,,,,FALSE,2015,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2015,Urban,8.38 [4-11.84],PHE_HHAIR_POP_CLEAN_FUELS,8.38,,,,English,en,1,MMR,2015,,MMR,URB,,,,,FALSE,2015,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2015,Rural,1.71 [0.001-8.62],PHE_HHAIR_POP_CLEAN_FUELS,1.71,,,,English,en,1,MMR,2015,,MMR,RUR,,,,,FALSE,2015,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2014,Total,9.2 [3.32-17.57],PHE_HHAIR_POP_CLEAN_FUELS,9.2,,,,English,en,1,MMR,2014,,MMR,TOTL,,,,,FALSE,2014,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2014,Urban,7.34 [3.66-10.87],PHE_HHAIR_POP_CLEAN_FUELS,7.34,,,,English,en,1,MMR,2014,,MMR,URB,,,,,FALSE,2014,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2014,Rural,1.5 [0.001-7.77],PHE_HHAIR_POP_CLEAN_FUELS,1.5,,,,English,en,1,MMR,2014,,MMR,RUR,,,,,FALSE,2014,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2013,Total,7.9 [2.4-16.43],PHE_HHAIR_POP_CLEAN_FUELS,7.9,,,,English,en,1,MMR,2013,,MMR,TOTL,,,,,FALSE,2013,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2013,Urban,6.32 [2.91-9.7],PHE_HHAIR_POP_CLEAN_FUELS,6.32,,,,English,en,1,MMR,2013,,MMR,URB,,,,,FALSE,2013,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2013,Rural,1.28 [0.001-7.19],PHE_HHAIR_POP_CLEAN_FUELS,1.28,,,,English,en,1,MMR,2013,,MMR,RUR,,,,,FALSE,2013,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2012,Total,6.71 [1.94-14.4],PHE_HHAIR_POP_CLEAN_FUELS,6.71,,,,English,en,1,MMR,2012,,MMR,TOTL,,,,,FALSE,2012,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2012,Urban,5.38 [2.38-8.97],PHE_HHAIR_POP_CLEAN_FUELS,5.38,,,,English,en,1,MMR,2012,,MMR,URB,,,,,FALSE,2012,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2012,Rural,1.12 [0.001-7.3],PHE_HHAIR_POP_CLEAN_FUELS,1.12,,,,English,en,1,MMR,2012,,MMR,RUR,,,,,FALSE,2012,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2011,Total,5.73 [1.47-12.98],PHE_HHAIR_POP_CLEAN_FUELS,5.73,,,,English,en,1,MMR,2011,,MMR,TOTL,,,,,FALSE,2011,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2011,Urban,4.55 [1.82-8.02],PHE_HHAIR_POP_CLEAN_FUELS,4.55,,,,English,en,1,MMR,2011,,MMR,URB,,,,,FALSE,2011,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2011,Rural,0.95 [0.001-6.93],PHE_HHAIR_POP_CLEAN_FUELS,0.95,,,,English,en,1,MMR,2011,,MMR,RUR,,,,,FALSE,2011,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2010,Total,4.89 [1.16-11.49],PHE_HHAIR_POP_CLEAN_FUELS,4.89,,,,English,en,1,MMR,2010,,MMR,TOTL,,,,,FALSE,2010,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2010,Urban,3.8 [1.38-7.13],PHE_HHAIR_POP_CLEAN_FUELS,3.8,,,,English,en,1,MMR,2010,,MMR,URB,,,,,FALSE,2010,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2010,Rural,0.85 [0.001-6.55],PHE_HHAIR_POP_CLEAN_FUELS,0.85,,,,English,en,1,MMR,2010,,MMR,RUR,,,,,FALSE,2010,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2009,Total,4.12 [0.88-10.63],PHE_HHAIR_POP_CLEAN_FUELS,4.12,,,,English,en,1,MMR,2009,,MMR,TOTL,,,,,FALSE,2009,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2009,Urban,3.18 [0.93-6.54],PHE_HHAIR_POP_CLEAN_FUELS,3.18,,,,English,en,1,MMR,2009,,MMR,URB,,,,,FALSE,2009,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2009,Rural,0.69 [0-5.72],PHE_HHAIR_POP_CLEAN_FUELS,0.69,,,,English,en,1,MMR,2009,,MMR,RUR,,,,,FALSE,2009,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2008,Total,3.47 [0.58-9.83],PHE_HHAIR_POP_CLEAN_FUELS,3.47,,,,English,en,1,MMR,2008,,MMR,TOTL,,,,,FALSE,2008,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2008,Urban,2.62 [0.61-5.82],PHE_HHAIR_POP_CLEAN_FUELS,2.62,,,,English,en,1,MMR,2008,,MMR,URB,,,,,FALSE,2008,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2008,Rural,0.63 [0-5.84],PHE_HHAIR_POP_CLEAN_FUELS,0.63,,,,English,en,1,MMR,2008,,MMR,RUR,,,,,FALSE,2008,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2007,Total,2.97 [0.39-8.71],PHE_HHAIR_POP_CLEAN_FUELS,2.97,,,,English,en,1,MMR,2007,,MMR,TOTL,,,,,FALSE,2007,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2007,Urban,2.2 [0.46-5.19],PHE_HHAIR_POP_CLEAN_FUELS,2.2,,,,English,en,1,MMR,2007,,MMR,URB,,,,,FALSE,2007,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2007,Rural,0.55 [0-5.54],PHE_HHAIR_POP_CLEAN_FUELS,0.55,,,,English,en,1,MMR,2007,,MMR,RUR,,,,,FALSE,2007,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2006,Total,2.6 [0.27-8],PHE_HHAIR_POP_CLEAN_FUELS,2.6,,,,English,en,1,MMR,2006,,MMR,TOTL,,,,,FALSE,2006,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2006,Urban,1.82 [0.29-4.51],PHE_HHAIR_POP_CLEAN_FUELS,1.82,,,,English,en,1,MMR,2006,,MMR,URB,,,,,FALSE,2006,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2006,Rural,0.48 [0-5.34],PHE_HHAIR_POP_CLEAN_FUELS,0.48,,,,English,en,1,MMR,2006,,MMR,RUR,,,,,FALSE,2006,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2005,Total,2.22 [0.18-7.55],PHE_HHAIR_POP_CLEAN_FUELS,2.22,,,,English,en,1,MMR,2005,,MMR,TOTL,,,,,FALSE,2005,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2005,Urban,1.53 [0.16-4.34],PHE_HHAIR_POP_CLEAN_FUELS,1.53,,,,English,en,1,MMR,2005,,MMR,URB,,,,,FALSE,2005,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2005,Rural,0.41 [0-5.5],PHE_HHAIR_POP_CLEAN_FUELS,0.41,,,,English,en,1,MMR,2005,,MMR,RUR,,,,,FALSE,2005,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2004,Total,2.01 [0.13-7.43],PHE_HHAIR_POP_CLEAN_FUELS,2.01,,,,English,en,1,MMR,2004,,MMR,TOTL,,,,,FALSE,2004,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2004,Urban,1.26 [0.074-3.87],PHE_HHAIR_POP_CLEAN_FUELS,1.26,,,,English,en,1,MMR,2004,,MMR,URB,,,,,FALSE,2004,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2004,Rural,0.35 [0-5.56],PHE_HHAIR_POP_CLEAN_FUELS,0.35,,,,English,en,1,MMR,2004,,MMR,RUR,,,,,FALSE,2004,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2003,Total,1.77 [0.078-6.86],PHE_HHAIR_POP_CLEAN_FUELS,1.77,,,,English,en,1,MMR,2003,,MMR,TOTL,,,,,FALSE,2003,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2003,Urban,1.09 [0.035-3.54],PHE_HHAIR_POP_CLEAN_FUELS,1.09,,,,English,en,1,MMR,2003,,MMR,URB,,,,,FALSE,2003,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2003,Rural,0.35 [0-5.71],PHE_HHAIR_POP_CLEAN_FUELS,0.35,,,,English,en,1,MMR,2003,,MMR,RUR,,,,,FALSE,2003,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2002,Total,1.62 [0.06-6.35],PHE_HHAIR_POP_CLEAN_FUELS,1.62,,,,English,en,1,MMR,2002,,MMR,TOTL,,,,,FALSE,2002,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2002,Urban,0.94 [0.013-3.39],PHE_HHAIR_POP_CLEAN_FUELS,0.94,,,,English,en,1,MMR,2002,,MMR,URB,,,,,FALSE,2002,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2002,Rural,0.3 [0-5.57],PHE_HHAIR_POP_CLEAN_FUELS,0.3,,,,English,en,1,MMR,2002,,MMR,RUR,,,,,FALSE,2002,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2001,Total,1.46 [0.041-6.49],PHE_HHAIR_POP_CLEAN_FUELS,1.46,,,,English,en,1,MMR,2001,,MMR,TOTL,,,,,FALSE,2001,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2001,Urban,0.8 [0.005-3.41],PHE_HHAIR_POP_CLEAN_FUELS,0.8,,,,English,en,1,MMR,2001,,MMR,URB,,,,,FALSE,2001,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2001,Rural,0.3 [0-5.95],PHE_HHAIR_POP_CLEAN_FUELS,0.3,,,,English,en,1,MMR,2001,,MMR,RUR,,,,,FALSE,2001,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2000,Total,1.43 [0.019-6.8],PHE_HHAIR_POP_CLEAN_FUELS,1.43,,,,English,en,1,MMR,2000,,MMR,TOTL,,,,,FALSE,2000,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2000,Urban,0.71 [0.002-3.2],PHE_HHAIR_POP_CLEAN_FUELS,0.71,,,,English,en,1,MMR,2000,,MMR,URB,,,,,FALSE,2000,
Myanmar,Population with primary reliance on clean fuels and technologies for cooking (in millions),2000,Rural,0.28 [0-5.6],PHE_HHAIR_POP_CLEAN_FUELS,0.28,,,,English,en,1,MMR,2000,,MMR,RUR,,,,,FALSE,2000,
Namibia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2018,Total,1.19 [0.73-1.58],PHE_HHAIR_POP_CLEAN_FUELS,1.19,,,,English,en,1,NAM,2018,,NAM,TOTL,,,,,TRUE,Latest,
Namibia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2018,Urban,0.94 [0.67-1.14],PHE_HHAIR_POP_CLEAN_FUELS,0.94,,,,English,en,1,NAM,2018,,NAM,URB,,,,,TRUE,Latest,
Namibia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2018,Rural,0.16 [0.031-0.36],PHE_HHAIR_POP_CLEAN_FUELS,0.16,,,,English,en,1,NAM,2018,,NAM,RUR,,,,,TRUE,Latest,
Namibia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2017,Total,1.15 [0.72-1.53],PHE_HHAIR_POP_CLEAN_FUELS,1.15,,,,English,en,1,NAM,2017,,NAM,TOTL,,,,,FALSE,2017,
Namibia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2017,Urban,0.9 [0.66-1.09],PHE_HHAIR_POP_CLEAN_FUELS,0.9,,,,English,en,1,NAM,2017,,NAM,URB,,,,,FALSE,2017,
Namibia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2017,Rural,0.16 [0.037-0.36],PHE_HHAIR_POP_CLEAN_FUELS,0.16,,,,English,en,1,NAM,2017,,NAM,RUR,,,,,FALSE,2017,
Namibia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2016,Total,1.11 [0.7-1.46],PHE_HHAIR_POP_CLEAN_FUELS,1.11,,,,English,en,1,NAM,2016,,NAM,TOTL,,,,,FALSE,2016,
Namibia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2016,Urban,0.87 [0.66-1.04],PHE_HHAIR_POP_CLEAN_FUELS,0.87,,,,English,en,1,NAM,2016,,NAM,URB,,,,,FALSE,2016,
Namibia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2016,Rural,0.15 [0.043-0.34],PHE_HHAIR_POP_CLEAN_FUELS,0.15,,,,English,en,1,NAM,2016,,NAM,RUR,,,,,FALSE,2016,
Namibia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2015,Total,1.07 [0.69-1.42],PHE_HHAIR_POP_CLEAN_FUELS,1.07,,,,English,en,1,NAM,2015,,NAM,TOTL,,,,,FALSE,2015,
Namibia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2015,Urban,0.84 [0.64-0.99],PHE_HHAIR_POP_CLEAN_FUELS,0.84,,,,English,en,1,NAM,2015,,NAM,URB,,,,,FALSE,2015,
Namibia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2015,Rural,0.15 [0.047-0.34],PHE_HHAIR_POP_CLEAN_FUELS,0.15,,,,English,en,1,NAM,2015,,NAM,RUR,,,,,FALSE,2015,
Namibia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2014,Total,1.03 [0.66-1.37],PHE_HHAIR_POP_CLEAN_FUELS,1.03,,,,English,en,1,NAM,2014,,NAM,TOTL,,,,,FALSE,2014,
Namibia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2014,Urban,0.8 [0.61-0.94],PHE_HHAIR_POP_CLEAN_FUELS,0.8,,,,English,en,1,NAM,2014,,NAM,URB,,,,,FALSE,2014,
Namibia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2014,Rural,0.15 [0.048-0.34],PHE_HHAIR_POP_CLEAN_FUELS,0.15,,,,English,en,1,NAM,2014,,NAM,RUR,,,,,FALSE,2014,
Namibia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2013,Total,0.99 [0.63-1.32],PHE_HHAIR_POP_CLEAN_FUELS,0.99,,,,English,en,1,NAM,2013,,NAM,TOTL,,,,,FALSE,2013,
Namibia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2013,Urban,0.77 [0.58-0.9],PHE_HHAIR_POP_CLEAN_FUELS,0.77,,,,English,en,1,NAM,2013,,NAM,URB,,,,,FALSE,2013,
Namibia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2013,Rural,0.15 [0.051-0.32],PHE_HHAIR_POP_CLEAN_FUELS,0.15,,,,English,en,1,NAM,2013,,NAM,RUR,,,,,FALSE,2013,
Namibia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2012,Total,0.95 [0.62-1.26],PHE_HHAIR_POP_CLEAN_FUELS,0.95,,,,English,en,1,NAM,2012,,NAM,TOTL,,,,,FALSE,2012,
Namibia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2012,Urban,0.74 [0.57-0.86],PHE_HHAIR_POP_CLEAN_FUELS,0.74,,,,English,en,1,NAM,2012,,NAM,URB,,,,,FALSE,2012,
Namibia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2012,Rural,0.15 [0.049-0.31],PHE_HHAIR_POP_CLEAN_FUELS,0.15,,,,English,en,1,NAM,2012,,NAM,RUR,,,,,FALSE,2012,
Namibia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2011,Total,0.92 [0.59-1.22],PHE_HHAIR_POP_CLEAN_FUELS,0.92,,,,English,en,1,NAM,2011,,NAM,TOTL,,,,,FALSE,2011,
Namibia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2011,Urban,0.71 [0.54-0.83],PHE_HHAIR_POP_CLEAN_FUELS,0.71,,,,English,en,1,NAM,2011,,NAM,URB,,,,,FALSE,2011,
Namibia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2011,Rural,0.15 [0.05-0.31],PHE_HHAIR_POP_CLEAN_FUELS,0.15,,,,English,en,1,NAM,2011,,NAM,RUR,,,,,FALSE,2011,
Namibia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2010,Total,0.89 [0.56-1.19],PHE_HHAIR_POP_CLEAN_FUELS,0.89,,,,English,en,1,NAM,2010,,NAM,TOTL,,,,,FALSE,2010,
Namibia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2010,Urban,0.68 [0.52-0.79],PHE_HHAIR_POP_CLEAN_FUELS,0.68,,,,English,en,1,NAM,2010,,NAM,URB,,,,,FALSE,2010,
Namibia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2010,Rural,0.15 [0.052-0.32],PHE_HHAIR_POP_CLEAN_FUELS,0.15,,,,English,en,1,NAM,2010,,NAM,RUR,,,,,FALSE,2010,
Namibia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2009,Total,0.86 [0.57-1.15],PHE_HHAIR_POP_CLEAN_FUELS,0.86,,,,English,en,1,NAM,2009,,NAM,TOTL,,,,,FALSE,2009,
Namibia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2009,Urban,0.65 [0.51-0.76],PHE_HHAIR_POP_CLEAN_FUELS,0.65,,,,English,en,1,NAM,2009,,NAM,URB,,,,,FALSE,2009,
Namibia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2009,Rural,0.15 [0.053-0.31],PHE_HHAIR_POP_CLEAN_FUELS,0.15,,,,English,en,1,NAM,2009,,NAM,RUR,,,,,FALSE,2009,
Namibia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2008,Total,0.84 [0.54-1.12],PHE_HHAIR_POP_CLEAN_FUELS,0.84,,,,English,en,1,NAM,2008,,NAM,TOTL,,,,,FALSE,2008,
Namibia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2008,Urban,0.63 [0.49-0.74],PHE_HHAIR_POP_CLEAN_FUELS,0.63,,,,English,en,1,NAM,2008,,NAM,URB,,,,,FALSE,2008,
Namibia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2008,Rural,0.15 [0.057-0.32],PHE_HHAIR_POP_CLEAN_FUELS,0.15,,,,English,en,1,NAM,2008,,NAM,RUR,,,,,FALSE,2008,
Namibia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2007,Total,0.81 [0.51-1.09],PHE_HHAIR_POP_CLEAN_FUELS,0.81,,,,English,en,1,NAM,2007,,NAM,TOTL,,,,,FALSE,2007,
Namibia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2007,Urban,0.61 [0.48-0.71],PHE_HHAIR_POP_CLEAN_FUELS,0.61,,,,English,en,1,NAM,2007,,NAM,URB,,,,,FALSE,2007,
Namibia,Population with primary reliance on clean fuels and technologies for cooking (in millions),2007,Rural,0.15 [0.048-0.32],PHE_HHAIR_POP_CLEAN_FUELS,0.15,,,,English,en,1,NAM,2007,,NAM,RUR,,,,,FALSE,2007,
